"SAMPLEID"	"INDEX_NAME"	"SITE_TYPE"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"
"7098_1_PR7- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7099_1_PR9_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"710_1_227-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7104_1_18_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"7105_1_5_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7106_1_QR13_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"7107_1_111_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"7108_1_112_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7110_1_64_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7111_1_60- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7113_1_PR5_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7114_1_PR6_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7115_1_PR7_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7118_1_PR3_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7119_1_PR4_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7120_1_2_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7121_1_SR1a_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7123_1_3_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7124_1_106_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7128_1_HR10_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7133_1_137_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"7134_1_133- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7135_1_134- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7135_1_134_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7137_1_18_Lab accident (Kick net 2m2)"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7138_1_5_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7139_1_6_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7140_1_QR13- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7141_1_PR3_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7142_1_PR4_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7143_1_PR5_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7144_1_PR7_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7145_1_PR9_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7146_1_20- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7146_1_20_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	1	0	0	0	0
"7147_1_HR7A- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7148_1_47_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.745019920318725	0.25498008	0	0
"7149_1_17A- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7149_1_17A_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.623188405797102	0.37681159	0	0
"7150_1_144- 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.35	0.65	0
"7151_1_60- combined_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7153_1_21- RBP III_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	1	0	0	0	0
"7154_1_46- 1st 200_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"7155_1_25_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.951219512195122	0.04878049	0
"7156_1_2_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7159_1_NR7-5 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7160_1_NR8_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7163_1_NR7-4A 1st 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7163_1_NR7-4A 2nd 100_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7164_1_NR7-4E_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7165_1_PC1_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7166_1_PC2_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"721_1_18A-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"7230_1_MB2-RANQ Pick_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7232_1_NR8- BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7233_1_NR9 -BI_Kick Net BI"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"7234_1_HR2 - Surber A_Surber Sampler"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7234_1_HR2 - Surber B_Surber Sampler"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7234_1_HR2 - Surber C_Surber Sampler"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7234_1_HR2 - Surber D_Surber Sampler"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7235_1_HR5- Surber A_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7235_1_HR5- Surber B_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7235_1_HR5- Surber C_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"7235_1_HR5- Surber D_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7236_1_HR6- Surber A_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7236_1_HR6- Surber B_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7236_1_HR6- Surber D_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7237_1_HR7- Surber A_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7237_1_HR7- Surber B_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7237_1_HR7- Surber C_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7237_1_HR7- Surber D_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7238_1_HR9- Surber A_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"7238_1_HR9- Surber B_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7238_1_HR9- Surber C_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7238_1_HR9- Surber D_Surber 1 ft.2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7239_-50_7239-Surber-1,2,3,4-combined_Surber Sampl"	"BCG_CT_2015"	"bug01"	NA	0	0.556231003039514	0.443769	0	0
"7239_1_17-RBP III_Surber Sampler"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7239_2_17-RBP III_Surber Sampler"	"BCG_CT_2015"	"bug01"	NA	0	0.25	0.75	0	0
"7239_3_17-RBP III_Surber Sampler"	"BCG_CT_2015"	"bug01"	NA	0	0.5	0.5	0	0
"7239_4_17-RBP III_Surber Sampler"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"725_1_WL2-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7262"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"7263"	"BCG_CT_2015"	"fish02"	0	0.0344718532574319	0.96552815	0	0	0
"727_1_211-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"728_1_210A-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.35	0.35	0.3	0
"731_1_WL3- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"737_1_216-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"739_1_219-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"740_1_224- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7420_1_KB3- 1st 200_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7421_1_KB2_kick net 1m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7422_1_KB3_Kick Net 1m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.5	0.5	0
"747_1_ML1-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"748_1_ML3- FC_Field Check-Kick Net 2m2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"748_1_ML3- RANQ_NQ Kick"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"748_1_ML3_NQ Kick"	"BCG_CT_2015"	"bug01"	NA	0	0	0.383399209486166	0.61660079	0
"749_1_221-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"752_1_20-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"753_1_213-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"755_1_218-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"757_1_31-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"761_1_32A-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7664_1_05-B-019_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	1	0	0	0	0
"7665_1_05-B-020-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"7665_1_05-B-020_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"7666_1_05-B-021_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0.5	0.5	0	0	0
"7673_1_05-B-022_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"7677_1_05-B-023 RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"7679_1_274-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"7680_1_05-B-026_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.523316062176166	0.47668394	0	0
"7687_1_05-B-028_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.5	0.5	0	0
"7688_1_05-B-027_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"770_1_MB3-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7704_1_05-B-029_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	1	0	0	0	0
"774_1_25-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"776_1_17A-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"7764"	"BCG_CT_2015"	"fish02"	0	0	0	0	1	0
"7765"	"BCG_CT_2015"	"fish02"	0	0	0	0	1	0
"7771"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"7772"	"BCG_CT_2015"	"fish01"	0	0	0	0	0	1
"7773"	"BCG_CT_2015"	"fish01"	1	0	0	0	0	0
"7774"	"BCG_CT_2015"	"fish01"	0	0.0769230769230769	0.92307692	0	0	0
"779_1_232-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"782_1_NR26A- RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
"782_1_NR26A_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"783_1_NR27A-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"8172"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"8173"	"BCG_CT_2015"	"fish02"	0	0	0.657142857142857	0.34285714	0	0
"8174"	"BCG_CT_2015"	"fish03"	0	0	0	0	1	0
"8198"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"8199"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"8201"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"8253"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"8254"	"BCG_CT_2015"	"fish02"	0	0	0.221485411140584	0.77851459	0	0
"8255"	"BCG_CT_2015"	"fish02"	0	0	0.675925925925926	0.32407407	0	0
"8271"	"BCG_CT_2015"	"fish02"	0	0	0.345173041894353	0.65482696	0	0
"8272"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"8273"	"BCG_CT_2015"	"fish01"	0	0.5	0.5	0	0	0
"8274"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"8275"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"8276"	"BCG_CT_2015"	"fish02"	0	1	0	0	0	0
"8321"	"BCG_CT_2015"	"fish03"	0	0	0.25	0.75	0	0
"8322"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"8323"	"BCG_CT_2015"	"fish02"	0	0	0.579365079365079	0.42063492	0	0
"8324"	"BCG_CT_2015"	"fish02"	0	0	0.3	0.7	0	0
"8349"	"BCG_CT_2015"	"fish03"	0	0	0.442528735632184	0.55747126	0	0
"8350"	"BCG_CT_2015"	"fish03"	0	0.298780487804878	0.70121951	0	0	0
"8351"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"8362"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"8363"	"BCG_CT_2015"	"fish02"	0	0	0.140198511166253	0.85980149	0	0
"8364"	"BCG_CT_2015"	"fish03"	0	0	0.75	0.25	0	0
"8365"	"BCG_CT_2015"	"fish03"	0	0.155405405405405	0	0.0810810810810814	0.76351351	0
"8495"	"BCG_CT_2015"	"fish02"	0	0	0.3	0.7	0	0
"8498"	"BCG_CT_2015"	"fish03"	0	0	0	0	1	0
"8499"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"8500"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"8510"	"BCG_CT_2015"	"fish02"	0	0	0	0	1	0
"8511"	"BCG_CT_2015"	"fish02"	0	0	0.420634920634921	0.57936508	0	0
"8512"	"BCG_CT_2015"	"fish02"	0	0	0.911020776874435	0.08897922	0	0
"8513"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"8561"	"BCG_CT_2015"	"fish01"	0	0.883458646616541	0.11654135	0	0	0
"8562"	"BCG_CT_2015"	"fish03"	0	0	0	1	0	0
"8563"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"8564"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"8593"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"8594"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"8595"	"BCG_CT_2015"	"fish01"	1	0	0	0	0	0
"8606"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"8607"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"8608"	"BCG_CT_2015"	"fish01"	0	0.595238095238095	0.4047619	0	0	0
"8609"	"BCG_CT_2015"	"fish03"	0	0	0	0	1	0
"8610"	"BCG_CT_2015"	"fish03"	0	0	0	0	1	0
"8644"	"BCG_CT_2015"	"fish03"	0	0	1	0	0	0
"8645"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"8646"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"8647"	"BCG_CT_2015"	"fish01"	0	0	0.75	0.25	0	0
"8648"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"8674"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"8675"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"8676"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"8677"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"8678"	"BCG_CT_2015"	"fish01"	0	0	0.960526315789474	0.03947368	0	0
"8679"	"BCG_CT_2015"	"fish02"	0	0.255813953488372	0.74418605	0	0	0
"8680"	"BCG_CT_2015"	"fish01"	0	0	0.832278481012658	0.16772152	0	0
"8681"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"8682"	"BCG_CT_2015"	"fish01"	0	0	0.75	0.25	0	0
"8692"	"BCG_CT_2015"	"fish02"	0	0	0.935139573070607	0.06486043	0	0
"8693"	"BCG_CT_2015"	"fish01"	0	0.5	0.5	0	0	0
"8694"	"BCG_CT_2015"	"fish02"	0	0	1	0	0	0
"8744"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"8750"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"8756"	"BCG_CT_2015"	"fish01"	0	0.5	0.5	0	0	0
"8757"	"BCG_CT_2015"	"fish02"	0	0	0.314814814814815	0.68518519	0	0
"8782"	"BCG_CT_2015"	"fish02"	0	0	0.806122448979592	0.19387755	0	0
"8784"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"8785"	"BCG_CT_2015"	"fish01"	0	0	0	0	0.833333333333334	0.16666667
"8787"	"BCG_CT_2015"	"fish01"	0	0	0	0.666666666666667	0.33333333	0
"8788"	"BCG_CT_2015"	"fish03"	0	0	0.75	0.25	0	0
"8789"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"8790"	"BCG_CT_2015"	"fish01"	0	0	0.25	0.75	0	0
"8815"	"BCG_CT_2015"	"fish01"	0	0	0	0.777777777777778	0.22222222	0
"8816"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"8817"	"BCG_CT_2015"	"fish01"	0	0	1	0	0	0
"8917"	"BCG_CT_2015"	"fish01"	0	0	0	0	1	0
"8919"	"BCG_CT_2015"	"fish01"	0	1	0	0	0	0
"8929"	"BCG_CT_2015"	"fish03"	0	0.018324607329843	0.98167539	0	0	0
"9627"	"BCG_CT_2015"	"fish02"	0	0	0.767175572519084	0.23282443	0	0
"9628"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"9629"	"BCG_CT_2015"	"fish02"	0	0	0	1	0	0
"9689"	"BCG_CT_2015"	"fish01"	0	0	0	1	0	0
"9714_1_06-B-001-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"9714_1_06-B-001-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"9714_1_06-B-001-Second_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.244444444444444	0.75555556	0	0
"9714_1_06-B-001-Third_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"9749_1_06-B-006-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.596837944664031	0.40316206	0	0
"9749_1_06-B-006-Second_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0.327586206896552	0.67241379	0	0	0
"9749_1_06-B-006 RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9750_1_06-B-007-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"9750_1_06-B-007-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9750_1_06-B-007-Second_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"9751_1_06-B-008-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.636363636363637	0.36363636	0	0
"9751_1_06-B-008-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"9752_1_06-B-009-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.320754716981132	0.67924528	0
"9752_1_06-B-009-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9752_1_06-B-009-Second_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.6289592760181	0.37104072	0
"9753_1_06-B-010-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9753_1_06-B-010-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"9754"	"BCG_CT_2015"	"fish03"	0	0	0	0.876811594202898	0.12318841	0
"9785_1_06-B-018-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9785_1_06-B-018-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"9785_1_06-B-018-Second_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"9786_1_06-B-020-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9786_1_06-B-020-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"9786_2_06-B-021-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9786_2_06-B-021-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"9787_1_06-B-019-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9787_1_06-B-019-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.5	0.5
"9787_1_06-B-019-Second_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9788_1_06-B-017-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"9788_1_06-B-017-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"9789_1_06-B-016-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9789_1_06-B-016-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"9819_1_06-B-022-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.773399014778325	0.22660099	0
"9819_1_06-B-022-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9820_1_06-B-023-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.597938144329897	0.40206186	0
"9820_1_06-B-023-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9821_1_06-B-024-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.137724550898204	0.86227545	0
"9821_1_06-B-024-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"9822_1_06-B-025-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.75	0.25
"9822_1_06-B-025-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"9824_1_06-B-027-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.373493975903614	0.62650602	0	0
"9824_1_06-B-027-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9824_1_06-B-027-Second_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"9825_1_06-B-028-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"9825_1_06-B-028-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9825_1_06-B-028-Second_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0.395348837209303	0.60465116	0	0
"9826_1_06-B-011-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"9826_1_06-B-011-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9827_1_06-B-012-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"9827_1_06-B-012-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9827_1_06-B-012-Second_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"9827_1_06-B-012-Third_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	1	0	0
"9828_1_06-B-015-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	1	0	0	0
"9828_1_06-B-015-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9861_1_06-B-031-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9861_1_06-B-031-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"9861_1_06-B-031-Second_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9861_1_06-B-031-Third_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9862_1_06-B-033-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.342592592592593	0.65740741	0
"9862_1_06-B-033-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0	1
"9862_1_06-B-033-Second_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9862_1_06-B-033-Third_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0.312217194570136	0.68778281	0
"9863_1_06-B-032-First_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	1	0
"9863_1_06-B-032-RANQ_Kick Net 2M2"	"BCG_CT_2015"	"bug01"	NA	0	0	0	0.25	0.75
